"text","createdAt","retweetCount","viewCount"
"CHINA/VALE3/MINÉRIO DE FERRO

DADOS PÉSSIMOS DO IMOBILIÁRIO CHINÊS, QUANTO ISSO AFETA O MINÉRIO NO CURTO PRAZO(MESES)? 

POUCO, MUITO POUCO, QUASE NADA!

Acompanhem as imagens abaixo: dados do imobiliário e fluxo de infraestrutura

- Imobiliário privado NÃO É MAIS o maior consumidor de aço.
- Ninguém espera melhora do imob, nem Beijing
- Acho o patamar atual do minério caro, principalmente no risco de upside
- Acompanhar apenas dados do imobiliário é operar olhando retrovisor
- Infra compensou a queda do imobiliário
- O preço até jan/fev segue o fluxo de estoques e expectativas das fábricas para o ano novo chinês","Mon Nov 20 00:21:06 +0000 2023","5","10448"
"VALE3/CHINA/MINÉRIO DE FERRO
1/3

Três gráficos muito bons: estoques de minério, estoques de aço e exportações.

A sazonalidade é interessante no estoque de minério. Reparem na tendência para os próximos meses, vai ao encontro do próximo gráfico. https://t.co/3V6tUG2mdB","Fri Nov 17 00:06:19 +0000 2023","3","14641"
"Escolhi, na minha opniao, as 20 melhores ações das 45 que integram o ETF Divo11 (dividendos da b3):

Alup11
Bbas3
Agro3
Cmig3
Cmin3
Egie3
Goau4
Rani3
Itsa4
Kple3
Mrfg3
Petr4
Pssa3
Rapt4
Taee11
Vivt3
Trpl3
Unip6
Vale3
Vbbr3

Para quem quer ter uma carteira focada em dividendos ultra diversificada, essas 20 ações que passaram pela metodologia do idiv e meu filtro podem ser interessantes.

* NÃO É RECOMENDAÇÃO

Abaixo o link da metodologia usada pela idvi:

https://t.co/FmiFomhVYz

E anexado esta a composição completa com as 45 acoes.","Wed Jul 19 10:45:45 +0000 2023","41","209552"
"#VALE3
Nossa Valesca anunciou um provento de R$ 2,33 por ação, ou um DY de 3,5%.

Além disso, anunciaram um programa de recompra de 150 milhões de ações, ou seja, 3,5% do free float.

Já que voces nao puxam o papel, a empresa vai fazer o favor de raspar no fundo. https://t.co/z3pVHWknBW","Thu Oct 26 19:16:56 +0000 2023","12","14335"
"Fui abrir a carteira do NDIV11, o novo ETF de dividendos que vai ter por aqui. 

Eu como um bom inocente abri achando que ia ser só elétrica, banco, saneamento, etc.

Mas não, entupiram de commodity: BRAP4, CMIN3, CSNA3, GGBR4, GOAU4, MRFG3, PETR4 e VALE3.

Os anos de 2021/22 foram uma das piores coisas que aconteceram pra quem gosta de dividendos. 

Commodity é risco DEMAIS e o investidor de dividendos tem que tomar cuidado dobrado com esse tipo de empresa. 

No topo pagam muito, mas depois a perda vem no preço da ação (quando o ciclo vira) e eu prometo pra vocês que commodity nenhuma paga dividendo no low do ciclo.","Sat Sep 30 01:55:24 +0000 2023","7","64190"
"Ibovespa fecha preliminarmente com queda de 0,8%, aos 103,4 mil pontos, pressionado por perdas de Petrobras (PETR4) e bancos; ações da Vale (VALE3) fecharam com leve queda. https://t.co/KIbnnSVaen","Thu Mar 02 23:57:11 +0000 2023","6","678"
"Resultados acima da expectativa da VALE (VALE3)

Lucro líquido: R$ 13,9 bi (-35,7%)

Ebitda ajustado: R$ 20,4 bi (+14%)

Resultado acima das expectativas, mesmo com cenário desafiador na China. https://t.co/5HVvckEv3E","Thu Oct 26 22:45:36 +0000 2023","4","9123"
"VALE ASSINA ACORDO PARA FORNECER 4 MILHÕES DE TONELADAS DE MINÉRIO DE FERRO POR ANO PARA ARÁBIA SAUDITA

A Vale (#VALE3) e o grupo siderúrgico indiano Essar firmaram parceria para fornecimento de minério de ferro para o projeto Green Steel Arabia (GSA), na Arábia Saudita. A Vale fornecerá 4 milhões de toneladas por ano de aglomerados (pelotas ou briquetes) para a rota de redução direta. Os briquetes serão produzidos pela Vale no próprio “mega hub” da Arábia Saudita. Já as pelotas poderão ser produzidas pela empresa em Omã ou no Brasil. “Esse acordo representa um passo importante no desenvolvimento dos 'mega hubs', um modelo de negócio inovador que tem como objetivo apoiar a descarbonização do setor siderúrgico e contribuir para a luta global contra a mudança climática”, explica o vice-presidente de soluções de minério de ferro, Marcello Spinelli. “Além da Arábia Saudita, também anunciamos 'mega hubs' nos Emirados Árabes Unidos e em Omã.”  

Fonte: BDM","Mon Sep 11 22:13:45 +0000 2023","14","31968"
"Pananapanema (PMAM3) - Prejuízo de R$ 382 milhões. Isso aqui foi feio demais, empresa está com baixo capital de giro a parando as produções em alguns momentos :(

Em 1990 a empresa já chegou a ser 25% do Ibovespa, muito superior à PETR4 e VALE3, hoje ela vale praticamente zero em relação à antigamente.

Lembrando que a VALE já tentou comprar a PMAM3 quando estava bem das pernas, pelo valor de R$ 2 bi em 2010. Hoje vale menos de R$ 200 milhões POIS OS ACIONISTAS REJEITARAM A OFERTA DA VALE, acredito que devem estar arrependidos até hoje...","Fri Nov 10 22:08:30 +0000 2023","6","36710"
"🫡🫡 Se eu tivesse que montar uma carteira de 20 ações que eu não pudesse tocar nos próximos 20 anos: 

Itsa4
Bbas3
Bpac11
Pssa3
Cxse3
Vale3 
Cmin3
Petr4
Ugpa3
Egie3
Trpl4
Eqtl3
Slce3
Agro3
Smto3 
Rani3
Wege3
Tots3
Tupy3
Kepl3

O que acham? 

Obs: Reinvestiriaos dividendos igualmente entre todas. 

Obs2: NÃO È RECOMENDAÇÃO!","Thu Dec 21 10:58:35 +0000 2023","3","22214"
"É hora de comprar Vale? Ações têm sido vistas como baratas por analistas, mas grande dúvida é o que será da economia da China, principal compradora do minério de ferro da empresa. BTG sugere entrar no papel com visão de longo prazo; comentei na TC Rádio #VALE3 @tcinvestimentos https://t.co/ma9J2ifnco","Tue Jul 18 17:58:35 +0000 2023","5","9456"
"🚨 COMO FUNCIONA A MANIPULAÇÃO DO IBOV

Já perceberam que as vezes está tendo um mar de 🩸🩸🩸 na sua carteira, mas o índice só cai 1% ?

Esse foi um daqueles dias.

Na maioria das vezes o índice é segurado pelo FLUXO e ROTATION entre 3 ativos:

- VALE3
- PETR4
- BANCOS

Isso é nitidamente perceptível em dias que parece que o mundo vai acabar, mas não é refletido % no Ibovespa.

Pode reparar que tem pelo menos um dos 3 positivos ou levemente neutro.

PRA CAIR FEIO, OS 3 PRECISAM CAIR JUNTOS","Sat Oct 14 08:13:56 +0000 2023","11","16751"
"VALE3: cada vez menos barragens com algum tipo de risco.

A empresa tem feito seu dever de casa. https://t.co/pKhTv3mFIb","Wed Jul 05 00:25:43 +0000 2023","5","16663"
"#VALE3 o minério de ferro negocia a 135 USD por tonelada.

Contrato de longo prazo está 99, 28 USD  por ton.

O custo de produção da Vale é de 50 USD a Ton. e a produção média de 315 ton ao ano.

Se colocar essas premissas no modelo o Valor justo da VALE3 bate 120 reais. https://t.co/romjF6kkJ1","Tue Dec 12 13:39:56 +0000 2023","11","26922"
"Retorno de alguns dos melhores ativos e líquidos da bolsa (com os dividendos reinvestidos) desde o início do plano real (29 anos):

WEGE3: 237.000% (equivale a 180% do CDI);
ITUB4: 40.250% (equivalente a 140% do CDI);
VALE3: 31.880% (equivalente a 135% do CDI);
PETR4: 14.840% (equivalente a 116% do CDI).
IBOV: 3.194 (equivalente a 81% do CDI).

Conclusões?","Mon Jul 17 18:31:29 +0000 2023","23","103339"
"Ja que muita gente pediu, segue uma carteira de 20 açoes para os proximos 2-5 anos com 10 melhores de divo11 e smal11 na minha opniao: 

Petr4
Vale3
Cmin3
Goau4
Itsa4
Bbas3
Pssa3
Egie3
Cmig3
Unip6
Smto3
Slce3
Embr3
Eztc3
Ceab3
Pomo4
Rapt4
Kple3
Leve3
Tupy3 

Eu alocaria 60% igualmente nas 10 primeiras e 40% igualmente nas outras. 

Reinvestiria os dividendos trimestrealmente igualmente entre elas. Enquanto isso coolocaria os dividendos em imab11.

E ai o que acham? Quais tirariam ou adicionariam? 

Obs: Não é recomendaçao!!","Thu Aug 24 15:31:26 +0000 2023","18","93688"
"SE QUEREM DESTRUIR O BRASIL, ESTÃO INDO BEM!

A perda de credibilidade de Lula/Haddad nos Mercados, é perceptível a olho nu. Hoje foi a quarta sessão consecutiva de queda no índice Ibovespa (terça-feira, dia 26)… e são fáceis tanto a explicação, quanto o entendimento: a percepção de riscos segue piorando no mercado internacional, e no mercado nacional.

Em paralelo, a Ata do Comitê de Política Monetária, o COPOM,  foi cautelosa, indicando que o ritmo de queda da taxa Selic, dos juros básicos, não deverá, a bem do bom senso, aumentar no curto/médio prazos.

Os agentes voltam a olhar, adicionalmente, para o cenário fiscal local. Atenção a isso, jovens Lula/Haddad. Prestem atenção na postura, sábia e firme, do Federal Reserve Bank, o Banco Central dos EUA.

IPCA-15, que é a prévia da inflação oficial do País, subiu 0,35% em setembro (puxado pelos preços dos combustíveis), após ter registrado alta de 0,28% em agosto, informou hoje o IBGE, presidido, agora, pelo inconfiável Márcio Pochman.

Em setembro de 2022, a taxa foi de -0,37%. E, nos últimos 12 meses, a variação do IPCA-15 foi de 5,00%, ante 4,24% observados por nós, com olhos no dezembro, no que poderá ser a inflação no final desse mês de dezembro.

Os juros futuros avançaram por toda a curva e o dólar subiu 0,44% a R$ 4,99! Resultado: as empresas voltadas para o consumo doméstico logo sentiram o efeito negativo.

O Ibovespa anotou queda de 1,41% aos 114,3 mil pontos. Em NY: Dow Jones -1,14%, S&P 500 -1,46% e Nasdaq -1,57%. O Stoxx europeu 600 ficou no vermelho, em 0,61%.

Se o plano estratégico desse governo - pensei que não tinha nenhum - é destruir o Brasil, dá para dizer que o governo está sendo bem sucedido!!!","Tue Sep 26 21:15:15 +0000 2023","409","29083"
"OLHA SÓ A DIFERENÇA!! 

Com Bolsonaro: 23/11/2022
Dólar: R$ 5,37 
Ibovespa: 109.037
Inflação: 5,13% 
Desemprego: 9,3%
PIB: 9,9 TRI

Com Lula: 23/11/2023
Dólar: R$ 4,79
Ibovespa: 127.626
Inflação: 3,75% 
Desemprego: 7,7% 
PIB: 10,70 TRI

OS NÚMEROS NÃO MENTEM. LULA É O MELHOR!🇧🇷🌟 https://t.co/GiigGHwKvY","Thu Nov 23 15:30:02 +0000 2023","1511","224772"
"Bolsa hoje: Ibovespa fecha acima dos 133 mil pontos pela primeira vez na história; dólar desce a R$ 4,82.

Mais um oferecimento do Lula da Sorte. Faz o L https://t.co/PzD8qKy2z4","Tue Dec 26 21:32:17 +0000 2023","255","29964"
"Hoje o Ibovespa bateu recorde e fechou com a maior pontuação da sua história. Lembram das previsões de algumas pessoas antes e depois das eleições? https://t.co/yNxUC5TIoR","Thu Dec 14 22:45:49 +0000 2023","2593","796707"
"🚨URGENTE: A Ibovespa acaba de atingir o seu maior patamar NA HISTÓRIA! FAZ O L! https://t.co/42kLsp2DeO","Wed Dec 13 21:07:22 +0000 2023","1453","326736"
"🚨ATENÇÃO: Com Lula, Ibovespa retoma os 127 mil pontos e tem maior ganho mensal em três anos. https://t.co/qKiqAQAalQ","Thu Nov 30 22:50:39 +0000 2023","667","257636"
"Petrobras assusta e derruba Ibovespa! https://t.co/NtJIP41WnN","Tue Oct 24 10:17:14 +0000 2023","244","9189"
"Faz o L, Ibovespa https://t.co/G4v2SE4mac","Thu Nov 30 21:55:13 +0000 2023","35","7959"
"Ibovespa sobe 12,5% em novembro e tem o maior ganho mensal em 3 anos. Em 2023, bolsa acumula alta de 16% e dólar cai 6,9%. https://t.co/2GyV9Sz0dU","Fri Dec 01 00:46:50 +0000 2023","841","496620"
"Final de 2023. 
Dólar 4,951 
Euro   5,326
IBOVESPA 127.079
Gasolina Media 5,63
Bujão de Gás SC 105
Café   11
Peito de Frango 10
Leite 3,69
Carne (Ñ sei) Coxão Mole 34,9+
Ovos Unidade 0,62
Carro Popular 69 K
Luz    0,75 KW/h https://t.co/o5fRy6IcDG","Mon Dec 11 14:45:16 +0000 2023","712","288805"
"Com mais de 3% de queda, iBovespa entra no terreno dos 96 mil pontos

Real tem o pior desempenho do mundo https://t.co/gIkqSez9Kd","Thu Mar 23 19:01:03 +0000 2023","737","316920"
"🚨 NUNCA ANTES NA HISTÓRIA DESSE PAÍS

Pela primeira vez na história a iBovespa passa dos 133 mil pontos https://t.co/KSi1Sizh52","Tue Dec 26 22:42:50 +0000 2023","139","25689"
"Após bater a mínima de 5 anos x Ibovespa, o índice de small caps começa a ensaiar uma recuperação. A bolsa no 0x0 mas a micaiada está saindo da jaula! https://t.co/h4F5NvzhCz","Tue Dec 05 20:46:57 +0000 2023","4","6525"
"Ibovespa a 134500. Quem geral acredita que é o causador:

- Bolsonaro
- Paulo Guedes 
- Lula
- Haddad
- Congresso

Quem realmente é o causador: https://t.co/6KhhcpuFmd","Thu Dec 28 00:39:06 +0000 2023","36","24890"
"COM LULA, O BRASIL ENTROU PELO CANO E O MERCADO JÁ PERCEBEU ISSO.

Apenas 60 dias de Lula e os principais índices da bolsa já zeraram os ganhos acumulados em 2022.

A Ibovespa fechou fevereiro com uma baixa de 7,49%, aos 104 mil pontos, pior marca para o mês em 22 anos.⤵️ https://t.co/jkN4kMcT1w","Wed Mar 01 16:07:26 +0000 2023","1437","88278"
"O Ibovespa está apenas 1,25% abaixo de sua máxima histórica. https://t.co/dP52qBqRnn","Wed Dec 13 21:31:08 +0000 2023","12","77908"
"🚀 MAS O LULA NÃO IA QUEBRAR O BRASIL????

O Ibovespa encerra novembro com alta histórica, fechando a 127.331,12 pontos, um aumento de 0,92% no dia e o maior nível desde Jul/21.

E tem mais:","Fri Dec 01 00:33:53 +0000 2023","30","12979"
"++ ATH: Ibovespa vai a 131 mil e renova duas máximas históricas 

OBRIGADO PRESIDENTE https://t.co/Nb2lqjCQY6","Thu Dec 14 14:46:04 +0000 2023","94","36411"
"- Projeção de déficit fiscal de R$ 177 bilhões.
- Déficit esperado de 0,75% em 2024
- Petrobrás voltando a indicar políticos à vontade.
- Presidente do IBGE falando em mudar estatísticas
&gt; IBOVESPA a 127k. 

Algo de errado não está certo https://t.co/mh41Wqhj3u","Fri Dec 01 00:29:41 +0000 2023","24","22211"
"Fazer máxima histórica no Ibovespa em Reais (R$) é fácil, quero ver fazer máxima histórica em dólares no EWZ que está em queda quase 15 anos seguidos 👍 https://t.co/GYTwt438Bb","Sat Dec 16 15:47:02 +0000 2023","43","94995"
"#BBAS3 #BBDC4 
Sempre o Bradescao ta la no topo nessas furadas, pqp kkkkkk
Pelo menos sao só 9,6 mi. https://t.co/UrkbCCZZez","Wed Aug 30 19:30:31 +0000 2023","8","102224"
"#BBAS3
Assim como foi com Bradesco, minha tese com BB é de ser do contra. Vir aqui falar bem do que ta subindo e do que todo mundo gosta é facil, mas vim trazer um contraponto pra fomentar a discussão e falar do que ninguem gosta de lembrar.

O ROE do BB chegou no maior nível da década, com um salto forte em 2022 em função de diversos fatores, mas vou dar um foco maior pro agro, que foi bastante impulsionado pelo aumento nos preços dos graos. Com a queda nesses preços, talvez o ROE dê uma penada, caso tenhamos problemas no pagamento dos funcionários públicos, talvez o negócio pode ser ainda pior.

Quando olhamos pra carteira de crédito, o spread ajustado pelo risco também está reduzindo, ou seja, para manter o spread nominal, estão tomando bastante risco.

Isso reflete diretamente na inadimplência, que apesar de ser menor do que os concorrentes, está aumentando em um ritmo relativamente alto pro histórico do banco.

Por fim, a cobertura do banco está reduzindo, o que torna ele mais exposto a uma eventual PDD.

Resumindo: acho que o ROE tenha feito topo, o banco ta tomando muito mais risco pra sustentar o nivel atual, refletindo na inadimplencia crescente e suas ""defesas"" como o índice de cobertura e o Basileia estão reduzindo.","Sun Sep 10 15:43:37 +0000 2023","7","66881"
"BBAS3 com P/L 3,87 para esse ano no ponto médio do guidance! https://t.co/s0KwgeLGnr","Mon Feb 14 21:43:11 +0000 2022","17",
"Banco do Brasil (BBAS3) vai splitar 2/1.

Ou seja, se você hoje tem 100 ações a R$ 54. Passará a ter 200 a R$ 27.

Na prática estão dividindo a pizza em mais pedaços. Então não se assuste. https://t.co/YW2dlmv9hr","Fri Dec 08 12:02:49 +0000 2023","12","58874"
"BBAS3: Existem balanços e existe isso aqui. Impressionante! https://t.co/ZKpXPUGht5","Wed Nov 09 22:27:39 +0000 2022","21",
"BBAS3 - A imagem dispensa comentários: https://t.co/NI41t50qnM","Wed May 11 21:42:41 +0000 2022","3",
"#BBAS3
Não sou muito fã do banco no ciclo atual, mas esse dado é interessante e mostra o tanto que o BB tava amassado.

Colocando o preço atual do Banco do Brasil (R$ 54,61) no modelo, ele precisaria entregar 14,0% de ROE para se justificar, algo tranquilo dado o histórico, mas que ainda pode dar uma insegurança.

Agora vem o dado ""bizarro"": o banco entre 2020 e 2022 ficou rodando entre 25/30 reais. Pra valer isso o ROE deveria ser 7,0% pra sempre.

Ou seja, o mercado passou quase 3 anos precificando que o ROE do BB ia ficar abaixo do pior ano da empresa (pra sempre).

É esse tipo de assimetria que busco usando o valuation ""reverso"". Não levo meses modelando cada linha pra saber se virá 10%, 15% ou 20% de ROE. Se viesse mais do que 7% já servia pra mim.

Mesmo assim, o investidor precisou segurar o papel por TRÊS ANOS até ver algum retorno, dando ainda mais importância pro post que fiz sobre alavancagem e paciência.","Sun Dec 17 12:34:54 +0000 2023","8","46914"
"BBAS3 com resultado espetacular, superando Itaú e Bradesco no trimestre! https://t.co/SSf5XTvYJo","Wed Aug 10 21:56:49 +0000 2022","12",
"Estamos no caminho certo 🤡🤡🤡
#ibov #PETR4 #bbas3 https://t.co/njpYg2eLPU","Wed Dec 14 17:01:52 +0000 2022","120",
"BBAS3: resultado forte. https://t.co/FEAmQMwZUd","Wed May 11 22:21:13 +0000 2022","4",
"Banco do Brasil 🚀🚀🚀🚀 #bbas3 https://t.co/Bg9mIUfvSl","Mon Oct 03 13:41:33 +0000 2022","13",
"BBAS3: na máxima de 12 meses. https://t.co/V3Yg6Sf6kv","Fri May 20 15:27:33 +0000 2022","2",
"Triste dia para quem não tem Banco do Brasil #BBAS3 na carteira. Foi, de longe, um dos melhores resultados do setor financeiro que vi até o momento!

O crescimento da carteira, sobretudo da Agro, já havia sido adiantado nas nossas lives de prévias de resultados do 4T21. https://t.co/OnCOhaRKr9","Mon Feb 14 22:57:57 +0000 2022","7",
"Se o lucro do Banco do Brasil #BBAS3 não crescer pelos próximos 05 anos, ainda assim você pode ganhar ~15% ao ano.

Interessante. https://t.co/9eLSfNuIUf","Fri Jan 07 02:56:36 +0000 2022","10",
"#BBAS3
Começou.... https://t.co/q9npj4Of6S","Mon Jan 23 20:10:00 +0000 2023","7","12119"
"Bom dia para você acionista de BBAS3. https://t.co/vdJz95iU95","Fri May 27 12:36:01 +0000 2022","13",
